rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1 || ['e2e4', 'd2d4']
rnbqk1nr/pppp1ppp/4p3/8/1b6/2NP4/PPP1PPPP/R1BQKBNR w KQkq - 1 3 || ['g2g3', 'c1d2']
rnbqk1nr/ppppbppp/4p3/8/8/2NP4/PPP1PPPP/R1BQKBNR w KQkq - 1 3 || ['e2e4', 'd3d4']
rnbqkbnr/p1pp1ppp/1p2p3/8/8/2NP4/PPP1PPPP/R1BQKBNR w KQkq - 0 3 || ['e2e3']
rnbqkbnr/ppp2ppp/3pp3/8/8/2NP4/PPP1PPPP/R1BQKBNR w KQkq - 0 3 || ['d3d4', 'e2e4']
rnbqkbnr/pppp1pp1/4p2p/8/8/2NP4/PPP1PPPP/R1BQKBNR w KQkq - 0 3 || ['d3d4', 'e2e4']
rnbqkbnr/pppp1ppp/4p3/8/8/P1N5/1PPPPPPP/R1BQKBNR b KQkq - 0 2 || ['d7d5', 'c7c5']
rnbqkbnr/ppp2ppp/4p3/3p4/8/P1N5/1PPPPPPP/R1BQKBNR w KQkq - 0 3 || ['d2d3', 'e2e4']
rnbqkbnr/pp1p1ppp/4p3/2p5/8/P1N5/1PPPPPPP/R1BQKBNR w KQkq - 0 3 || ['e2e4', 'd2d3']
rnbqkbnr/p1pp1ppp/1p2p3/8/8/P1N5/1PPPPPPP/R1BQKBNR w KQkq - 0 3 || ['e2e4', 'd2d4']
rnbqk1nr/ppppbppp/4p3/8/8/P1N5/1PPPPPPP/R1BQKBNR w KQkq - 1 3 || ['d2d4', 'e2e4']
r1bqkbnr/pppp1ppp/2n1p3/8/8/P1N5/1PPPPPPP/R1BQKBNR w KQkq - 1 3 || ['g1f3', 'd2d4']
rnbqkb1r/pppp1ppp/4pn2/8/8/P1N5/1PPPPPPP/R1BQKBNR w KQkq - 1 3 || ['e2e4', 'd2d3']
rnbqkbnr/pppp1ppp/4p3/8/P7/2N5/1PPPPPPP/R1BQKBNR b KQkq - 0 2 || ['d7d5', 'f8b4']
rnbqkbnr/ppp2ppp/4p3/3p4/P7/2N5/1PPPPPPP/R1BQKBNR w KQkq - 0 3 || ['e2e4', 'f2f4']
rnbqk1nr/pppp1ppp/4p3/8/Pb6/2N5/1PPPPPPP/R1BQKBNR w KQkq - 1 3 || ['e2e4', 'c3a2']
r1bqkbnr/pppp1ppp/2n1p3/8/P7/2N5/1PPPPPPP/R1BQKBNR w KQkq - 1 3 || ['e2e4', 'd2d4']
rnbqkbnr/1ppp1ppp/p3p3/8/P7/2N5/1PPPPPPP/R1BQKBNR w KQkq - 0 3 || ['e2e4', 'd2d4']
rnbqkb1r/pppp1ppp/4pn2/8/P7/2N5/1PPPPPPP/R1BQKBNR w KQkq - 1 3 || ['e2e4', 'g1f3']
rnbqkbnr/pp1p1ppp/4p3/2p5/P7/2N5/1PPPPPPP/R1BQKBNR w KQkq - 0 3 || ['e2e4', 'g1f3']
rnbqk1nr/ppppbppp/4p3/8/P7/2N5/1PPPPPPP/R1BQKBNR w KQkq - 1 3 || ['d2d4', 'e2e4']
rnbqkbnr/pppp1pp1/4p2p/8/P7/2N5/1PPPPPPP/R1BQKBNR w KQkq - 0 3 || ['d2d4', 'e2e4']
rnbqkbnr/ppp2ppp/3pp3/8/P7/2N5/1PPPPPPP/R1BQKBNR w KQkq - 0 3 || ['d2d4', 'e2e4']
rnbqkbnr/pppp1ppp/4p3/8/5P2/2N5/PPPPP1PP/R1BQKBNR b KQkq - 0 2 || ['d7d5', 'c7c5']
rnbqkbnr/ppp2ppp/4p3/3p4/5P2/2N5/PPPPP1PP/R1BQKBNR w KQkq - 0 3 || ['e2e4', 'd2d3']
rnbqkbnr/pp1p1ppp/4p3/2p5/5P2/2N5/PPPPP1PP/R1BQKBNR w KQkq - 0 3 || ['e2e4', 'g2g3']
rnbqkbnr/1ppp1ppp/p3p3/8/5P2/2N5/PPPPP1PP/R1BQKBNR w KQkq - 0 3 || ['e2e4', 'd2d4']
rnbqkbnr/p1pp1ppp/1p2p3/8/5P2/2N5/PPPPP1PP/R1BQKBNR w KQkq - 0 3 || ['g1f3', 'e2e4']
r1bqkbnr/pppp1ppp/2n1p3/8/5P2/2N5/PPPPP1PP/R1BQKBNR w KQkq - 1 3 || ['e2e4', 'g1f3']
rnbqk1nr/ppppbppp/4p3/8/5P2/2N5/PPPPP1PP/R1BQKBNR w KQkq - 1 3 || ['d2d4', 'e2e4']
rnbqkbnr/pppp2pp/4p3/5p2/5P2/2N5/PPPPP1PP/R1BQKBNR w KQkq - 0 3 || ['e2e4', 'd2d3']
rnbqkb1r/pppp1ppp/4p2n/8/5P2/2N5/PPPPP1PP/R1BQKBNR w KQkq - 1 3 || ['d2d4', 'e2e4']
rnbqk1nr/pppp1ppp/4p3/8/1b3P2/2N5/PPPPP1PP/R1BQKBNR w KQkq - 1 3 || ['e2e4', 'a2a3']
rnbqkbnr/1ppppppp/p7/8/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 0 2 || ['e2e4', 'd2d4']
rnbqkbnr/1ppppppp/p7/8/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 0 2 || ['c7c5', 'd7d6']
rnbqkbnr/1p1ppppp/p7/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3 || ['g2g3', 'g1e2']
rnbqkbnr/1pp1pppp/p2p4/8/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3 || ['d2d4', 'g1f3']
rnbqkbnr/1ppp1ppp/p7/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3 || ['g1f3', 'f2f4']
rnbqkbnr/1ppp1ppp/p3p3/8/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3 || ['d2d4', 'g1f3']
rnbqkbnr/1ppppp1p/p5p1/8/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3 || ['g2g4', 'd2d4']
rnbqkbnr/1p1ppppp/p1p5/8/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3 || ['f2f3', 'd2d4']
r1bqkbnr/1ppppppp/p1n5/8/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 1 3 || ['d2d4', 'g1f3']
rnbqkbnr/1pppppp1/p6p/8/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3 || ['d2d4', 'f2f4']
rnbqkbnr/2pppppp/p7/1p6/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3 || ['d2d4', 'g2g3']
rnbqkbnr/1ppppppp/p7/8/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 0 2 || ['d7d5', 'g7g6']
rnbqkbnr/1pp1pppp/p7/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 3 || ['e2e4', 'g2g3']
rnbqkbnr/1ppppp1p/p5p1/8/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 3 || ['e2e4', 'h2h4']
rnbqkbnr/1p1ppppp/p1p5/8/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 3 || ['f2f3', 'e2e4']
rnbqkbnr/2pppppp/p7/1p6/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 3 || ['e2e4', 'a2a3']
rnbqkbnr/1pp1pppp/p2p4/8/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 3 || ['g1f3', 'e2e4']
rnbqkbnr/1p1ppppp/p7/2p5/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 3 || ['d4c5']
rnbqkbnr/1ppp1ppp/p3p3/8/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 3 || ['g1f3', 'e2e4']
rnbqkb1r/1ppppppp/p4n2/8/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq - 1 3 || ['e2e4', 'g2g3']
rnbqkbnr/1ppppppp/p7/8/8/2N3P1/PPPPPP1P/R1BQKBNR b KQkq - 0 2 || ['d7d5', 'c7c5']
rnbqkbnr/1pp1pppp/p7/3p4/8/2N3P1/PPPPPP1P/R1BQKBNR w KQkq - 0 3 || ['d2d4', 'f1g2']
rnbqkbnr/1p1ppppp/p7/2p5/8/2N3P1/PPPPPP1P/R1BQKBNR w KQkq - 0 3 || ['f1g2', 'e2e4']
rnbqkb1r/1ppppppp/p4n2/8/8/2N3P1/PPPPPP1P/R1BQKBNR w KQkq - 1 3 || ['e2e4', 'f1g2']
r1bqkbnr/1ppppppp/p1n5/8/8/2N3P1/PPPPPP1P/R1BQKBNR w KQkq - 1 3 || ['d2d4', 'e2e4']
rnbqkbnr/1p1ppppp/p1p5/8/8/2N3P1/PPPPPP1P/R1BQKBNR w KQkq - 0 3 || ['f1g2', 'e2e4']
rnbqkbnr/1ppp1ppp/p3p3/8/8/2N3P1/PPPPPP1P/R1BQKBNR w KQkq - 0 3 || ['d2d4', 'e2e4']
rnbqkbnr/1pp1pppp/p2p4/8/8/2N3P1/PPPPPP1P/R1BQKBNR w KQkq - 0 3 || ['d2d4', 'e2e4']
rnbqkbnr/1ppp1ppp/p7/4p3/8/2N3P1/PPPPPP1P/R1BQKBNR w KQkq - 0 3 || ['g1f3', 'd2d4']
rnbqkbnr/1pppppp1/p6p/8/8/2N3P1/PPPPPP1P/R1BQKBNR w KQkq - 0 3 || ['d2d4', 'e2e4']
rnbqkbnr/1ppppp1p/p5p1/8/8/2N3P1/PPPPPP1P/R1BQKBNR w KQkq - 0 3 || ['f1g2', 'd2d4']
rnbqkbnr/1ppppppp/p7/8/8/P1N5/1PPPPPPP/R1BQKBNR b KQkq - 0 2 || ['d7d5', 'c7c5']
rnbqkbnr/1pp1pppp/p7/3p4/8/P1N5/1PPPPPPP/R1BQKBNR w KQkq - 0 3 || ['d2d4', 'e2e4']
rnbqkbnr/1p1ppppp/p7/2p5/8/P1N5/1PPPPPPP/R1BQKBNR w KQkq - 0 3 || ['e2e4', 'g1f3']
rnbqkbnr/1pp1pppp/p2p4/8/8/P1N5/1PPPPPPP/R1BQKBNR w KQkq - 0 3 || ['d2d4', 'g2g3']
rnbqkb1r/1ppppppp/p4n2/8/8/P1N5/1PPPPPPP/R1BQKBNR w KQkq - 1 3 || ['e2e4', 'd2d3']
rnbqkbnr/1ppppp1p/p5p1/8/8/P1N5/1PPPPPPP/R1BQKBNR w KQkq - 0 3 || ['d2d4', 'e2e4']
rnbqkbnr/1ppp1ppp/p7/4p3/8/P1N5/1PPPPPPP/R1BQKBNR w KQkq - 0 3 || ['e2e4', 'g1f3']
rnbqkbnr/1ppp1ppp/p3p3/8/8/P1N5/1PPPPPPP/R1BQKBNR w KQkq - 0 3 || ['d2d4', 'e2e4']
rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1 || ['e7e5']
rnbqkbnr/pppp1ppp/8/4p3/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 2 || ['g2g3', 'b1c3']
rnbqkbnr/pppp1ppp/8/4p3/2P5/6P1/PP1PPP1P/RNBQKBNR b KQkq - 0 2 || ['h7h5', 'd7d5']
rnbqkbnr/pppp1pp1/8/4p2p/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['h2h3', 'b1c3']
rnbqkbnr/ppp2ppp/8/3pp3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['c4d5', 'f1g2']
rnbqkb1r/pppp1ppp/5n2/4p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 1 3 || ['f1g2', 'b1c3']
rnbqkbnr/pp1p1ppp/2p5/4p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'g1f3']
rnbqk1nr/pppp1ppp/8/2b1p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 1 3 || ['b1c3', 'g1f3']
r1bqkbnr/pppp1ppp/2n5/4p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 1 3 || ['f1g2', 'b1c3']
rnbqkbnr/pppp1pp1/7p/4p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['f1g2', 'b1c3']
rnbqk1nr/ppppbppp/8/4p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 1 3 || ['f1g2', 'b1c3']
rnbqkbnr/1ppp1ppp/8/p3p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'f1g2']
rnbqkbnr/ppp2ppp/3p4/4p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'f1g2']
rnbqkbnr/pppp1ppp/8/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq - 1 2 || ['g8f6', 'f8b4']
rnbqkb1r/pppp1ppp/5n2/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 2 3 || ['g2g3', 'g1f3']
rnbqk1nr/pppp1ppp/8/4p3/1bP5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 2 3 || ['d2d3', 'c3d5']
rnbqk1nr/ppppbppp/8/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 2 3 || ['g1f3', 'g2g3']
r1bqkbnr/pppp1ppp/2n5/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 2 3 || ['g2g3', 'g1f3']
rnbqkbnr/pppp1pp1/7p/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 0 3 || ['g1f3', 'd1c2']
rnbqkbnr/ppp2ppp/3p4/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 0 3 || ['g2g3', 'g1f3']
rnbqkbnr/pp1p1ppp/2p5/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 0 3 || ['g1f3', 'd2d4']
rnbqk1nr/pppp1ppp/8/2b1p3/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 2 3 || ['g1f3', 'e2e3']
rnbqkbnr/pppp1p1p/6p1/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 0 3 || ['g1f3', 'd2d4']
rnbqkbnr/1ppp1ppp/8/p3p3/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 0 3 || ['g1f3', 'e2e3']
rnbqkbnr/pppp1ppp/8/4p3/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 1 2 || ['e5e4', 'b8c6']
rnbqkbnr/pppp1ppp/8/8/2P1p3/5N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3 || ['f3d4', 'f3g1']
r1bqkbnr/pppp1ppp/2n5/4p3/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 2 3 || ['b1c3', 'g2g3']
rnbqkbnr/pppp1ppp/8/4p3/2P5/3P4/PP2PPPP/RNBQKBNR b KQkq - 0 2 || ['g8f6', 'b8c6']
rnbqkb1r/pppp1ppp/5n2/4p3/2P5/3P4/PP2PPPP/RNBQKBNR w KQkq - 1 3 || ['b1c3', 'g1f3']
r1bqkbnr/pppp1ppp/2n5/4p3/2P5/3P4/PP2PPPP/RNBQKBNR w KQkq - 1 3 || ['b1c3', 'g1f3']
rnbqkb1r/ppppnppp/8/4p3/2P5/3P4/PP2PPPP/RNBQKBNR w KQkq - 1 3 || ['d1a4', 'g1f3']
rnbqk1nr/ppppbppp/8/4p3/2P5/3P4/PP2PPPP/RNBQKBNR w KQkq - 1 3 || ['g1f3', 'b1c3']
rnbqk1nr/pppp1ppp/8/4p3/1bP5/3P4/PP2PPPP/RNBQKBNR w KQkq - 1 3 || ['c1d2', 'b1c3']
rnbqk1nr/pppp1ppp/8/2b1p3/2P5/3P4/PP2PPPP/RNBQKBNR w KQkq - 1 3 || ['g1f3', 'e2e3']
rnbqkbnr/ppp2ppp/8/3pp3/2P5/3P4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['c4d5', 'g1f3']
rnbqkbnr/pppp1p1p/6p1/4p3/2P5/3P4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['b1c3', 'd3d4']
rnbqkbnr/1ppp1ppp/8/p3p3/2P5/3P4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'b1c3']
rnbqkbnr/ppp2ppp/3p4/4p3/2P5/3P4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['g2g3', 'b1c3']
rnbqkbnr/pppp1ppp/8/4p3/2P5/P7/1P1PPPPP/RNBQKBNR b KQkq - 0 2 || ['g8f6', 'c7c5']
rnbqkb1r/pppp1ppp/5n2/4p3/2P5/P7/1P1PPPPP/RNBQKBNR w KQkq - 1 3 || ['b1c3', 'd2d3']
rnbqkbnr/pp1p1ppp/8/2p1p3/2P5/P7/1P1PPPPP/RNBQKBNR w KQkq - 0 3 || ['d2d3', 'b1c3']
r1bqkbnr/pppp1ppp/2n5/4p3/2P5/P7/1P1PPPPP/RNBQKBNR w KQkq - 1 3 || ['e2e3', 'b2b4']
rnbqkbnr/ppp2ppp/8/3pp3/2P5/P7/1P1PPPPP/RNBQKBNR w KQkq - 0 3 || ['c4d5', 'e2e3']
rnbqk1nr/ppppbppp/8/4p3/2P5/P7/1P1PPPPP/RNBQKBNR w KQkq - 1 3 || ['b1c3', 'e2e4']
rnbqkbnr/pppp1p1p/6p1/4p3/2P5/P7/1P1PPPPP/RNBQKBNR w KQkq - 0 3 || ['b1c3', 'g2g3']
rnbqkbnr/pp1p1ppp/2p5/4p3/2P5/P7/1P1PPPPP/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'b1c3']
rnbqkbnr/ppp2ppp/3p4/4p3/2P5/P7/1P1PPPPP/RNBQKBNR w KQkq - 0 3 || ['b1c3', 'd2d3']
rnbqkb1r/ppppnppp/8/4p3/2P5/P7/1P1PPPPP/RNBQKBNR w KQkq - 1 3 || ['g1f3', 'e2e3']
rnbqkbnr/pppp1pp1/7p/4p3/2P5/P7/1P1PPPPP/RNBQKBNR w KQkq - 0 3 || ['b1c3', 'g1f3']
rnbqkbnr/pppp1ppp/8/4p3/2P5/4P3/PP1P1PPP/RNBQKBNR b KQkq - 0 2 || ['g8f6', 'd7d5']
rnbqkb1r/pppp1ppp/5n2/4p3/2P5/4P3/PP1P1PPP/RNBQKBNR w KQkq - 1 3 || ['b1c3', 'f1e2']
rnbqkbnr/ppp2ppp/8/3pp3/2P5/4P3/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['c4d5', 'd2d4']
r1bqkbnr/pppp1ppp/2n5/4p3/2P5/4P3/PP1P1PPP/RNBQKBNR w KQkq - 1 3 || ['d2d4', 'b1c3']
rnbqkbnr/pppp1p1p/6p1/4p3/2P5/4P3/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['b1c3', 'd2d4']
rnbqkbnr/pppp1pp1/7p/4p3/2P5/4P3/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['b1c3', 'd2d4']
rnbqkbnr/pp1p1ppp/8/2p1p3/2P5/4P3/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['b1c3', 'g1e2']
rnbqkbnr/ppp2ppp/3p4/4p3/2P5/4P3/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['b1c3', 'd2d4']
rnbqk1nr/ppppbppp/8/4p3/2P5/4P3/PP1P1PPP/RNBQKBNR w KQkq - 1 3 || ['b1c3', 'd2d4']
rnbqkbnr/1ppp1ppp/8/p3p3/2P5/4P3/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'f1e2']
rnbqkbnr/pp1p1ppp/2p5/4p3/2P5/4P3/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'g1f3']
rnbqkbnr/pppp1ppp/8/4p3/2P5/1Q6/PP1PPPPP/RNB1KBNR b KQkq - 1 2 || ['a7a5', 'c7c6']
rnbqkbnr/1ppp1ppp/8/p3p3/2P5/1Q6/PP1PPPPP/RNB1KBNR w KQkq - 0 3 || ['e2e3', 'b1c3']
rnbqkbnr/pp1p1ppp/2p5/4p3/2P5/1Q6/PP1PPPPP/RNB1KBNR w KQkq - 0 3 || ['e2e4', 'e2e3']
rnbqkb1r/pppp1ppp/5n2/4p3/2P5/1Q6/PP1PPPPP/RNB1KBNR w KQkq - 2 3 || ['b1c3', 'e2e3']
r1bqkbnr/pppp1ppp/2n5/4p3/2P5/1Q6/PP1PPPPP/RNB1KBNR w KQkq - 2 3 || ['e2e3', 'b1c3']
rnbqk1nr/ppppbppp/8/4p3/2P5/1Q6/PP1PPPPP/RNB1KBNR w KQkq - 2 3 || ['b1c3', 'g2g3']
rnbqkbnr/p1pp1ppp/1p6/4p3/2P5/1Q6/PP1PPPPP/RNB1KBNR w KQkq - 0 3 || ['b1c3', 'e2e3']
rnbqkbnr/pppp1p1p/6p1/4p3/2P5/1Q6/PP1PPPPP/RNB1KBNR w KQkq - 0 3 || ['b1c3', 'g2g3']
rnbqk1nr/pppp1ppp/8/2b1p3/2P5/1Q6/PP1PPPPP/RNB1KBNR w KQkq - 2 3 || ['g1f3', 'e2e3']
rnbqkbnr/ppp2ppp/3p4/4p3/2P5/1Q6/PP1PPPPP/RNB1KBNR w KQkq - 0 3 || ['b1c3', 'e2e3']
rnbqkbnr/ppp2ppp/8/3pp3/2P5/1Q6/PP1PPPPP/RNB1KBNR w KQkq - 0 3 || ['c4d5']
rnbqkbnr/pppp1ppp/8/4p3/2P5/8/PPQPPPPP/RNB1KBNR b KQkq - 1 2 || ['c7c5', 'g8f6']
rnbqkbnr/pp1p1ppp/8/2p1p3/2P5/8/PPQPPPPP/RNB1KBNR w KQkq - 0 3 || ['d2d3', 'b1c3']
rnbqkb1r/pppp1ppp/5n2/4p3/2P5/8/PPQPPPPP/RNB1KBNR w KQkq - 2 3 || ['e2e3', 'b1c3']
r1bqkbnr/pppp1ppp/2n5/4p3/2P5/8/PPQPPPPP/RNB1KBNR w KQkq - 2 3 || ['e2e3', 'b1c3']
rnbqkb1r/ppppnppp/8/4p3/2P5/8/PPQPPPPP/RNB1KBNR w KQkq - 2 3 || ['g1f3', 'b1c3']
rnbqkbnr/pppp1p1p/6p1/4p3/2P5/8/PPQPPPPP/RNB1KBNR w KQkq - 0 3 || ['g1f3', 'g2g3']
rnbqk1nr/ppppbppp/8/4p3/2P5/8/PPQPPPPP/RNB1KBNR w KQkq - 2 3 || ['e2e3', 'b1c3']
rnbqkbnr/ppp2ppp/3p4/4p3/2P5/8/PPQPPPPP/RNB1KBNR w KQkq - 0 3 || ['b1c3', 'e2e3']
rnbqkbnr/1ppp1ppp/8/p3p3/2P5/8/PPQPPPPP/RNB1KBNR w KQkq - 0 3 || ['g1f3', 'e2e3']
rnbqkbnr/1ppp1ppp/p7/4p3/2P5/8/PPQPPPPP/RNB1KBNR w KQkq - 0 3 || ['g1f3', 'b1c3']
rnbqkbnr/ppp2ppp/8/3pp3/2P5/8/PPQPPPPP/RNB1KBNR w KQkq - 0 3 || ['c4d5', 'd2d3']
rnbqkbnr/pppp1ppp/8/4p3/2P5/7P/PP1PPPP1/RNBQKBNR b KQkq - 0 2 || ['g8f6', 'b8c6']
rnbqkb1r/pppp1ppp/5n2/4p3/2P5/7P/PP1PPPP1/RNBQKBNR w KQkq - 1 3 || ['b1c3', 'd2d3']
r1bqkbnr/pppp1ppp/2n5/4p3/2P5/7P/PP1PPPP1/RNBQKBNR w KQkq - 1 3 || ['b1c3', 'e2e3']
rnbqkb1r/ppppnppp/8/4p3/2P5/7P/PP1PPPP1/RNBQKBNR w KQkq - 1 3 || ['a2a3', 'b1c3']
rnbqkbnr/pp1p1ppp/2p5/4p3/2P5/7P/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'g1f3']
rnbqkbnr/ppp2ppp/8/3pp3/2P5/7P/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['c4d5', 'e2e3']
rnbqkbnr/pppp1p1p/6p1/4p3/2P5/7P/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['d2d4']
rnbqkbnr/1ppp1ppp/8/p3p3/2P5/7P/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['b1c3', 'd2d3']
rnbqk1nr/ppppbppp/8/4p3/2P5/7P/PP1PPPP1/RNBQKBNR w KQkq - 1 3 || ['b1c3', 'd2d3']
rnbqkbnr/1ppp1ppp/p7/4p3/2P5/7P/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['g2g3', 'b1c3']
rnbqkbnr/pppp1pp1/7p/4p3/2P5/7P/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['b1c3', 'e2e3']
rnbqkbnr/pppp1ppp/8/4p3/2P4P/8/PP1PPPP1/RNBQKBNR b KQkq - 0 2 || ['g8f6', 'd7d5']
rnbqkb1r/pppp1ppp/5n2/4p3/2P4P/8/PP1PPPP1/RNBQKBNR w KQkq - 1 3 || ['b1c3', 'd2d3']
rnbqkbnr/ppp2ppp/8/3pp3/2P4P/8/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['c4d5', 'd2d4']
r1bqkbnr/pppp1ppp/2n5/4p3/2P4P/8/PP1PPPP1/RNBQKBNR w KQkq - 1 3 || ['a2a3', 'b1c3']
rnbqkb1r/ppppnppp/8/4p3/2P4P/8/PP1PPPP1/RNBQKBNR w KQkq - 1 3 || ['g1f3', 'g2g3']
rnbqk1nr/ppppbppp/8/4p3/2P4P/8/PP1PPPP1/RNBQKBNR w KQkq - 1 3 || ['b1c3', 'e2e3']
rnbqkbnr/pp1p1ppp/2p5/4p3/2P4P/8/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'b1c3']
rnbqkbnr/pppp1pp1/7p/4p3/2P4P/8/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['b1c3', 'b2b3']
rnbqk1nr/pppp1ppp/8/2b1p3/2P4P/8/PP1PPPP1/RNBQKBNR w KQkq - 1 3 || ['d1c2', 'g1f3']
rnbqkbnr/ppp2ppp/3p4/4p3/2P4P/8/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'b1c3']
rnbqkbnr/pp1p1ppp/8/2p1p3/2P4P/8/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['d2d3', 'd1a4']
rnbqkbnr/pppppppp/8/8/8/2P5/PP1PPPPP/RNBQKBNR b KQkq - 0 1 || ['e7e5', 'b8c6']
rnbqkbnr/pppp1ppp/8/4p3/8/2P5/PP1PPPPP/RNBQKBNR w KQkq - 0 2 || ['d2d4', 'c3c4']
rnbqkbnr/pppp1ppp/8/4p3/3P4/2P5/PP2PPPP/RNBQKBNR b KQkq - 0 2 || ['e5e4', 'e5d4']
rnbqkbnr/pppp1ppp/8/8/3Pp3/2P5/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['c1f4', 'a2a3']
rnbqkbnr/pppp1ppp/8/8/3p4/2P5/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['c3d4', 'g1f3']
r1bqkbnr/pppp1ppp/2n5/4p3/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 1 3 || ['d4d5', 'e2e4']
rnbqkbnr/ppp2ppp/3p4/4p3/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['e2e4', 'd1c2']
rnbqkbnr/pppp1ppp/8/4p3/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 2 || ['c7c6', 'g8f6']
rnbqkbnr/pp1p1ppp/2p5/4p3/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 3 || ['e2e3', 'b1c3']
rnbqkb1r/pppp1ppp/5n2/4p3/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 3 || ['d2d3', 'b1c3']
